Customer_ID,Age,Gender,Device,Tenure_Months,Total_Spend,App_Visits,Return_Rate,Preferred_Category
10386,44,Kadın,Masaüstü Web,51,1588.45,12,0.045,Premium Elektronik
36454,38,Kadın,Mobil Uygulama,12,1938.04,26,0.151,Akıllı Telefonlar
47937,53,Erkek,Masaüstü Web,66,161.84,5,0.012,Mobil Aksesuarlar
33840,31,Erkek,Masaüstü Web,28,1853.74,35,0.06,Akıllı Telefonlar
34794,32,Kadın,Mobil Uygulama,40,1909.39,25,0.071,Akıllı Telefonlar
13752,21,Erkek,Mobil Uygulama,10,862.93,63,0.472,Gaming Ekipmanları
26789,24,Erkek,Masaüstü Web,11,2853.05,36,0.133,Akıllı Telefonlar
26035,18,Erkek,Mobil Uygulama,26,2474.69,39,0.081,Premium Elektronik
31345,44,Erkek,Mobil Uygulama,16,1310.47,18,0.227,Akıllı Telefonlar
31653,32,Kadın,Mobil Uygulama,23,1792.48,21,0.15,Akıllı Telefonlar
14909,29,Kadın,Masaüstü Web,16,911.1,64,0.198,Premium Elektronik
34958,33,Kadın,Masaüstü Web,21,2502.7,23,0.177,Akıllı Telefonlar
24208,20,Erkek,Mobil Uygulama,5,1014.57,41,0.356,Akıllı Telefonlar
45831,71,Kadın,Masaüstü Web,76,79.17,4,0.012,Mobil Aksesuarlar
27021,33,Kadın,Mobil Uygulama,28,2443.05,38,0.147,Premium Elektronik
32588,24,Kadın,Masaüstü Web,23,1369.18,32,0.14,Akıllı Telefonlar
4500,40,Kadın,Mobil Uygulama,51,4297.35,15,0.012,Premium Elektronik
48561,60,Kadın,Masaüstü Web,36,104.23,6,0.002,Mobil Aksesuarlar
42275,66,Erkek,Masaüstü Web,39,10,6,0.011,Mobil Aksesuarlar
36478,32,Kadın,Mobil Uygulama,14,1050.07,31,0.119,Akıllı Telefonlar
20117,24,Erkek,Mobil Uygulama,6,885.75,52,0.09,Gaming Ekipmanları
21602,20,Kadın,Mobil Uygulama,23,413.49,29,0.11,Gaming Ekipmanları
5243,38,Kadın,Masaüstü Web,45,2754.03,23,0.041,Premium Elektronik
21345,24,Erkek,Mobil Uygulama,15,1037.61,76,0.319,Gaming Ekipmanları
46882,53,Erkek,Masaüstü Web,63,97.21,3,0.008,Gaming Ekipmanları
2360,43,Kadın,Masaüstü Web,59,4792.27,10,0.001,Akıllı Telefonlar
13932,26,Kadın,Mobil Uygulama,13,789.84,57,0.347,Gaming Ekipmanları
32534,26,Kadın,Masaüstü Web,26,2421.06,14,0.031,Akıllı Telefonlar
27149,36,Kadın,Mobil Uygulama,20,1841.14,16,0.12,Akıllı Telefonlar
18264,22,Kadın,Mobil Uygulama,13,622.88,61,0.181,Gaming Ekipmanları
35347,32,Kadın,Masaüstü Web,18,1670.58,24,0.119,Akıllı Telefonlar
24958,24,Kadın,Mobil Uygulama,22,571.33,67,0.285,Mobil Aksesuarlar
2510,51,Erkek,Masaüstü Web,34,5561.51,12,0.025,Premium Elektronik
13781,22,Erkek,Masaüstü Web,15,747.44,48,0.289,Gaming Ekipmanları
37881,28,Kadın,Masaüstü Web,19,2324.44,22,0.099,Premium Elektronik
44335,62,Erkek,Masaüstü Web,50,170.41,5,0.008,Mobil Aksesuarlar
2846,36,Erkek,Masaüstü Web,65,4391.15,19,0.033,Premium Elektronik
28940,34,Erkek,Mobil Uygulama,33,888.5,21,0.014,Akıllı Telefonlar
13244,18,Kadın,Mobil Uygulama,11,849.84,55,0.352,Gaming Ekipmanları
8839,40,Kadın,Masaüstü Web,46,5229.84,18,0.035,Premium Elektronik
7964,40,Erkek,Masaüstü Web,24,4033.14,14,0.06,Premium Elektronik
28611,42,Kadın,Mobil Uygulama,31,1313.29,20,0.2,Akıllı Telefonlar
47461,53,Erkek,Masaüstü Web,67,134.28,7,0,Mobil Aksesuarlar
30319,43,Kadın,Mobil Uygulama,32,2039.19,28,0.135,Akıllı Telefonlar
14770,29,Erkek,Masaüstü Web,20,1031.55,37,0.41,Gaming Ekipmanları
16701,18,Kadın,Mobil Uygulama,19,674.92,57,0.219,Gaming Ekipmanları
21285,28,Erkek,Mobil Uygulama,6,822.89,49,0.323,Gaming Ekipmanları
13003,27,Kadın,Mobil Uygulama,4,526.14,47,0.303,Gaming Ekipmanları
5333,47,Kadın,Masaüstü Web,38,3211.65,16,0.038,Premium Elektronik
30673,23,Erkek,Masaüstü Web,18,2179.97,26,0.081,Akıllı Telefonlar
15368,18,Erkek,Mobil Uygulama,10,605.41,59,0.348,Gaming Ekipmanları
12679,26,Erkek,Mobil Uygulama,16,743.42,72,0.146,Mobil Aksesuarlar
42417,56,Erkek,Masaüstü Web,88,208.18,2,0.015,Mobil Aksesuarlar
11252,18,Erkek,Mobil Uygulama,18,1085.84,41,0.218,Gaming Ekipmanları
26819,19,Kadın,Masaüstü Web,29,537.95,27,0.162,Akıllı Telefonlar
37383,37,Kadın,Mobil Uygulama,37,2507.17,31,0.139,Gaming Ekipmanları
30370,26,Erkek,Mobil Uygulama,18,2287.83,34,0.158,Akıllı Telefonlar
3109,40,Erkek,Masaüstü Web,34,4611.22,10,0.024,Gaming Ekipmanları
13502,20,Erkek,Mobil Uygulama,9,894.21,60,0.078,Gaming Ekipmanları
11779,25,Kadın,Mobil Uygulama,17,761.78,37,0.278,Gaming Ekipmanları
29467,28,Kadın,Mobil Uygulama,1,1874.62,38,0.216,Akıllı Telefonlar
8774,45,Kadın,Mobil Uygulama,50,4530.27,10,0.05,Premium Elektronik
41616,54,Erkek,Masaüstü Web,56,209.94,3,0.014,Mobil Aksesuarlar
4645,37,Kadın,Mobil Uygulama,63,5784.92,15,0,Premium Elektronik
31172,28,Kadın,Masaüstü Web,27,1772.64,37,0.139,Akıllı Telefonlar
39092,39,Kadın,Mobil Uygulama,37,1690.95,34,0.18,Akıllı Telefonlar
12352,23,Erkek,Mobil Uygulama,1,740.72,62,0.299,Gaming Ekipmanları
37952,36,Erkek,Mobil Uygulama,29,1257.33,23,0.119,Akıllı Telefonlar
46515,58,Erkek,Masaüstü Web,78,122.1,4,0.002,Mobil Aksesuarlar
49206,51,Kadın,Masaüstü Web,60,211.09,3,0.01,Mobil Aksesuarlar
49504,53,Kadın,Masaüstü Web,45,111.73,5,0.026,Mobil Aksesuarlar
44283,42,Erkek,Mobil Uygulama,40,83.49,5,0.034,Mobil Aksesuarlar
1637,47,Kadın,Masaüstü Web,56,3706.87,21,0.025,Akıllı Telefonlar
9984,47,Kadın,Mobil Uygulama,26,3775.56,9,0.007,Mobil Aksesuarlar
17631,20,Erkek,Mobil Uygulama,14,709.04,42,0.141,Gaming Ekipmanları
23667,22,Erkek,Mobil Uygulama,13,648.6,64,0.417,Akıllı Telefonlar
5513,38,Erkek,Mobil Uygulama,53,3556.29,16,0.032,Akıllı Telefonlar
2194,44,Erkek,Mobil Uygulama,51,3883.97,21,0.038,Akıllı Telefonlar
33814,18,Kadın,Mobil Uygulama,23,2142.45,25,0.195,Gaming Ekipmanları
18361,26,Kadın,Mobil Uygulama,15,818.71,35,0.288,Gaming Ekipmanları
33306,39,Erkek,Mobil Uygulama,13,1585.57,14,0.088,Gaming Ekipmanları
43744,51,Erkek,Masaüstü Web,49,145.56,6,0.013,Mobil Aksesuarlar
14867,23,Erkek,Mobil Uygulama,16,864.68,44,0.174,Akıllı Telefonlar
7787,48,Kadın,Masaüstü Web,64,3772.54,13,0.022,Premium Elektronik
3964,36,Kadın,Mobil Uygulama,28,6098.65,14,0,Premium Elektronik
22948,20,Erkek,Mobil Uygulama,17,1041.59,30,0.185,Gaming Ekipmanları
10777,44,Kadın,Mobil Uygulama,71,5521.73,8,0.037,Akıllı Telefonlar
23077,18,Kadın,Mobil Uygulama,23,714.55,74,0.315,Gaming Ekipmanları
5516,37,Erkek,Mobil Uygulama,39,4902.26,14,0.04,Premium Elektronik
10582,34,Kadın,Mobil Uygulama,45,3690.36,25,0.046,Premium Elektronik
15268,18,Erkek,Mobil Uygulama,20,821.37,62,0.265,Gaming Ekipmanları
4217,32,Erkek,Mobil Uygulama,67,4943.89,18,0.026,Premium Elektronik
35744,32,Kadın,Masaüstü Web,24,1700.09,32,0.104,Akıllı Telefonlar
38298,38,Kadın,Mobil Uygulama,27,2012.74,13,0.066,Akıllı Telefonlar
3461,42,Erkek,Masaüstü Web,45,2962.97,22,0.019,Premium Elektronik
33747,28,Kadın,Mobil Uygulama,28,2483.72,26,0.117,Premium Elektronik
19067,19,Kadın,Masaüstü Web,14,788.16,46,0.065,Gaming Ekipmanları
40658,45,Erkek,Mobil Uygulama,29,2195.79,34,0.149,Akıllı Telefonlar
34258,28,Erkek,Mobil Uygulama,4,1834.04,32,0.09,Mobil Aksesuarlar
34440,21,Erkek,Mobil Uygulama,26,2306.79,20,0.091,Akıllı Telefonlar
41222,61,Kadın,Masaüstü Web,83,138.63,5,0.015,Mobil Aksesuarlar
42529,53,Kadın,Masaüstü Web,56,113.45,5,0.006,Mobil Aksesuarlar
27624,41,Erkek,Masaüstü Web,44,2261.02,18,0.237,Premium Elektronik
31789,22,Kadın,Mobil Uygulama,27,2676.96,31,0.206,Premium Elektronik
44818,47,Erkek,Masaüstü Web,55,221.71,1,0.01,Mobil Aksesuarlar
5152,49,Kadın,Mobil Uygulama,53,4252.61,22,0.021,Premium Elektronik
1433,40,Kadın,Mobil Uygulama,42,4815.52,9,0.018,Premium Elektronik
6168,41,Erkek,Mobil Uygulama,25,4004.35,16,0.065,Premium Elektronik
24985,19,Erkek,Mobil Uygulama,8,1114.42,42,0.348,Gaming Ekipmanları
35601,36,Kadın,Mobil Uygulama,27,2114.24,31,0.129,Premium Elektronik
27017,34,Erkek,Mobil Uygulama,34,2434.75,28,0.068,Akıllı Telefonlar
48745,54,Erkek,Masaüstü Web,71,166.29,4,0.02,Mobil Aksesuarlar
13698,22,Kadın,Mobil Uygulama,11,1067.14,33,0.115,Gaming Ekipmanları
1038,30,Erkek,Masaüstü Web,60,4187.07,16,0.006,Premium Elektronik
33545,31,Kadın,Masaüstü Web,33,1628.05,24,0.054,Akıllı Telefonlar
34025,26,Kadın,Masaüstü Web,21,2015.77,19,0.179,Akıllı Telefonlar
33141,42,Erkek,Mobil Uygulama,28,2208.91,45,0.065,Akıllı Telefonlar
21373,26,Kadın,Mobil Uygulama,6,1051.77,53,0.359,Gaming Ekipmanları
48076,41,Erkek,Masaüstü Web,75,161.23,7,0.004,Mobil Aksesuarlar
41678,75,Kadın,Masaüstü Web,22,108.13,6,0.014,Mobil Aksesuarlar
38362,34,Kadın,Mobil Uygulama,16,1195.14,32,0.073,Akıllı Telefonlar
1714,44,Erkek,Masaüstü Web,46,2576.78,18,0.026,Premium Elektronik
1560,39,Kadın,Masaüstü Web,73,5863.61,16,0.034,Premium Elektronik
49130,35,Erkek,Masaüstü Web,33,154.81,9,0.013,Mobil Aksesuarlar
38090,43,Erkek,Mobil Uygulama,16,2521.2,30,0.093,Premium Elektronik
36104,43,Kadın,Mobil Uygulama,26,1868.26,25,0.135,Akıllı Telefonlar
14092,22,Erkek,Mobil Uygulama,14,752.45,50,0.237,Gaming Ekipmanları
38306,27,Kadın,Mobil Uygulama,43,2224.66,43,0.118,Akıllı Telefonlar
13613,27,Kadın,Mobil Uygulama,10,782.13,54,0.286,Gaming Ekipmanları
47804,48,Kadın,Masaüstü Web,52,131.52,4,0,Akıllı Telefonlar
7132,39,Kadın,Masaüstü Web,41,3341.21,9,0.051,Gaming Ekipmanları
26458,21,Kadın,Mobil Uygulama,14,1773.89,21,0.075,Akıllı Telefonlar
40771,41,Erkek,Masaüstü Web,28,1482.01,21,0.087,Akıllı Telefonlar
31383,24,Kadın,Mobil Uygulama,23,1905.47,20,0.033,Akıllı Telefonlar
14093,18,Kadın,Mobil Uygulama,11,620.84,74,0.199,Akıllı Telefonlar
33543,26,Kadın,Mobil Uygulama,7,2186.98,30,0.175,Mobil Aksesuarlar
27326,28,Erkek,Mobil Uygulama,13,1687.22,20,0.221,Gaming Ekipmanları
21685,24,Kadın,Mobil Uygulama,18,780.44,24,0.189,Gaming Ekipmanları
41228,71,Kadın,Masaüstü Web,44,213.97,2,0.011,Premium Elektronik
19891,34,Erkek,Mobil Uygulama,1,521.65,58,0.3,Akıllı Telefonlar
25715,25,Kadın,Mobil Uygulama,9,1033.16,75,0.266,Mobil Aksesuarlar
29813,36,Erkek,Mobil Uygulama,25,2321.14,17,0.122,Akıllı Telefonlar
19965,23,Erkek,Mobil Uygulama,19,839.33,79,0.152,Gaming Ekipmanları
25816,29,Erkek,Mobil Uygulama,10,1235.38,45,0.148,Gaming Ekipmanları
14018,20,Kadın,Mobil Uygulama,8,779.13,61,0.27,Gaming Ekipmanları
14880,18,Erkek,Mobil Uygulama,4,657.68,55,0.218,Mobil Aksesuarlar
4748,43,Erkek,Masaüstü Web,42,5200.22,22,0.023,Akıllı Telefonlar
12601,26,Erkek,Mobil Uygulama,21,1004.56,43,0.232,Gaming Ekipmanları
2598,54,Erkek,Masaüstü Web,62,7023.37,16,0.031,Premium Elektronik
45293,73,Kadın,Mobil Uygulama,52,159.92,5,0.006,Mobil Aksesuarlar
21875,20,Erkek,Masaüstü Web,10,552.15,29,0.355,Gaming Ekipmanları
31678,33,Kadın,Mobil Uygulama,18,1599.38,32,0.08,Akıllı Telefonlar
41122,50,Erkek,Masaüstü Web,62,81.76,3,0.003,Mobil Aksesuarlar
15081,21,Kadın,Mobil Uygulama,16,529.95,51,0.225,Gaming Ekipmanları
25313,18,Erkek,Mobil Uygulama,16,682.84,52,0.303,Gaming Ekipmanları
10373,38,Kadın,Mobil Uygulama,54,5120.09,14,0.066,Akıllı Telefonlar
50481,47,Erkek,Masaüstü Web,74,151.81,4,0,Akıllı Telefonlar
23392,23,Erkek,Mobil Uygulama,18,722.75,54,0.197,Gaming Ekipmanları
5303,36,Kadın,Mobil Uygulama,35,5975.45,18,0.009,Premium Elektronik
36775,26,Erkek,Mobil Uygulama,18,1260.24,12,0.065,Akıllı Telefonlar
23695,22,Erkek,Masaüstü Web,15,841.55,48,0.271,Gaming Ekipmanları
46123,58,Erkek,Masaüstü Web,58,204.63,3,0.018,Mobil Aksesuarlar
14286,21,Kadın,Mobil Uygulama,19,828.85,50,0.17,Premium Elektronik
49904,44,Kadın,Masaüstü Web,85,138.81,3,0.014,Akıllı Telefonlar
29440,33,Kadın,Masaüstü Web,43,2213.17,19,0.005,Akıllı Telefonlar
8524,45,Kadın,Masaüstü Web,54,6195.52,20,0.046,Premium Elektronik
39599,34,Erkek,Mobil Uygulama,32,1989.07,33,0.107,Mobil Aksesuarlar
49799,52,Erkek,Masaüstü Web,66,184.89,3,0.004,Mobil Aksesuarlar
43041,55,Kadın,Masaüstü Web,61,105.06,7,0,Mobil Aksesuarlar
2560,40,Kadın,Mobil Uygulama,34,3383.94,15,0.042,Premium Elektronik
14314,26,Erkek,Mobil Uygulama,14,686.7,65,0.261,Gaming Ekipmanları
14529,25,Kadın,Mobil Uygulama,14,600.45,54,0.129,Gaming Ekipmanları
26018,32,Erkek,Mobil Uygulama,28,2337.84,14,0.137,Premium Elektronik
20318,23,Kadın,Mobil Uygulama,8,663.22,61,0.152,Gaming Ekipmanları
8929,44,Kadın,Mobil Uygulama,46,6596.16,9,0.019,Premium Elektronik
3108,46,Kadın,Masaüstü Web,56,6517.81,7,0.002,Premium Elektronik
31364,33,Erkek,Mobil Uygulama,30,2071.23,19,0.088,Akıllı Telefonlar
32263,29,Kadın,Mobil Uygulama,35,2266.54,16,0.194,Akıllı Telefonlar
43136,60,Erkek,Mobil Uygulama,50,212.27,2,0.011,Premium Elektronik
39217,22,Kadın,Mobil Uygulama,25,2689.27,13,0.188,Akıllı Telefonlar
20466,27,Erkek,Mobil Uygulama,23,895.68,43,0.293,Gaming Ekipmanları
48452,47,Erkek,Masaüstü Web,52,185.13,5,0,Mobil Aksesuarlar
31625,34,Erkek,Mobil Uygulama,12,1876.24,14,0.045,Akıllı Telefonlar
11448,20,Kadın,Mobil Uygulama,10,753.37,51,0.353,Gaming Ekipmanları
13562,24,Erkek,Mobil Uygulama,21,893.85,47,0.211,Gaming Ekipmanları
16864,25,Kadın,Mobil Uygulama,2,894.03,69,0.414,Gaming Ekipmanları
14937,21,Erkek,Mobil Uygulama,15,710.66,27,0.301,Gaming Ekipmanları
8940,40,Erkek,Masaüstü Web,53,4865.16,14,0.041,Mobil Aksesuarlar
17106,25,Erkek,Mobil Uygulama,17,661.97,66,0.245,Gaming Ekipmanları
45151,60,Erkek,Masaüstü Web,34,223.28,2,0.016,Premium Elektronik
20798,21,Erkek,Mobil Uygulama,17,868.14,50,0.291,Gaming Ekipmanları
41120,50,Kadın,Mobil Uygulama,66,28.81,3,0,Mobil Aksesuarlar
43888,46,Erkek,Masaüstü Web,70,166.79,5,0,Mobil Aksesuarlar
18291,20,Kadın,Mobil Uygulama,5,974.05,53,0.229,Akıllı Telefonlar
47188,56,Kadın,Masaüstü Web,37,162.92,2,0.018,Mobil Aksesuarlar
1761,39,Erkek,Masaüstü Web,64,5434.14,13,0.007,Premium Elektronik
20503,24,Erkek,Masaüstü Web,5,1155.86,51,0.307,Gaming Ekipmanları
34755,26,Erkek,Mobil Uygulama,25,1840.46,17,0.106,Akıllı Telefonlar
27868,35,Kadın,Mobil Uygulama,22,2566.57,15,0.169,Akıllı Telefonlar
34093,25,Erkek,Masaüstü Web,24,1490,36,0.148,Mobil Aksesuarlar
31564,42,Erkek,Mobil Uygulama,30,2209.78,14,0.039,Akıllı Telefonlar
18065,23,Erkek,Mobil Uygulama,21,661.22,76,0.306,Gaming Ekipmanları
36366,46,Erkek,Mobil Uygulama,15,1819.51,23,0.149,Premium Elektronik
17680,31,Kadın,Mobil Uygulama,18,780.13,47,0.137,Gaming Ekipmanları
31713,34,Kadın,Mobil Uygulama,43,1801.31,34,0.138,Akıllı Telefonlar
31178,27,Erkek,Masaüstü Web,21,2620.58,33,0.162,Premium Elektronik
12736,18,Erkek,Mobil Uygulama,4,1043.3,66,0.216,Gaming Ekipmanları
2786,33,Erkek,Masaüstü Web,35,4731.65,9,0.048,Premium Elektronik
5383,38,Kadın,Mobil Uygulama,40,6163.04,12,0.02,Premium Elektronik
22703,24,Erkek,Mobil Uygulama,15,839.95,51,0.309,Gaming Ekipmanları
45723,58,Kadın,Masaüstü Web,54,72.7,8,0.002,Premium Elektronik
10477,44,Erkek,Mobil Uygulama,39,5704,16,0.039,Premium Elektronik
5894,41,Kadın,Mobil Uygulama,50,2878.55,17,0.036,Gaming Ekipmanları
23118,20,Erkek,Mobil Uygulama,8,864.67,43,0.324,Gaming Ekipmanları
13647,30,Erkek,Mobil Uygulama,15,774.73,41,0.323,Akıllı Telefonlar
16322,22,Erkek,Mobil Uygulama,13,863.75,60,0.242,Gaming Ekipmanları
44781,62,Kadın,Masaüstü Web,39,103.8,3,0.005,Mobil Aksesuarlar
30481,34,Kadın,Mobil Uygulama,28,1383.16,29,0.116,Premium Elektronik
23212,25,Erkek,Mobil Uygulama,10,636.97,84,0.242,Gaming Ekipmanları
16235,19,Kadın,Mobil Uygulama,14,718.07,50,0.359,Akıllı Telefonlar
18255,25,Kadın,Mobil Uygulama,14,675.64,82,0.198,Gaming Ekipmanları
8408,46,Kadın,Masaüstü Web,40,4584.8,11,0,Premium Elektronik
22693,18,Erkek,Mobil Uygulama,17,897.17,65,0.302,Gaming Ekipmanları
19102,18,Erkek,Mobil Uygulama,15,1026.45,44,0.2,Mobil Aksesuarlar
3649,42,Erkek,Mobil Uygulama,43,2704.87,11,0.038,Premium Elektronik
3587,34,Kadın,Mobil Uygulama,41,5919.84,13,0.056,Premium Elektronik
26288,41,Kadın,Mobil Uygulama,34,1651.65,42,0.136,Akıllı Telefonlar
30382,23,Kadın,Mobil Uygulama,26,1153.8,27,0.157,Akıllı Telefonlar
20545,21,Kadın,Mobil Uygulama,4,1151.64,71,0.21,Gaming Ekipmanları
12010,20,Erkek,Mobil Uygulama,9,891.96,65,0.163,Gaming Ekipmanları
36951,32,Erkek,Mobil Uygulama,22,1704.94,20,0.15,Akıllı Telefonlar
32043,30,Erkek,Mobil Uygulama,22,1971.93,17,0.066,Akıllı Telefonlar
12673,18,Kadın,Mobil Uygulama,21,404.07,43,0.333,Premium Elektronik
38572,38,Erkek,Mobil Uygulama,40,1851.63,40,0.156,Akıllı Telefonlar
5219,44,Kadın,Mobil Uygulama,52,5266.46,15,0.047,Premium Elektronik
39461,32,Erkek,Mobil Uygulama,24,2812.68,29,0.106,Akıllı Telefonlar
10796,49,Erkek,Mobil Uygulama,60,5256.12,12,0.037,Premium Elektronik
31698,27,Erkek,Mobil Uygulama,36,1973.75,22,0.15,Akıllı Telefonlar
32076,31,Kadın,Mobil Uygulama,16,2007.72,13,0.121,Akıllı Telefonlar
13780,24,Kadın,Mobil Uygulama,13,544.3,56,0.34,Gaming Ekipmanları
28000,29,Kadın,Masaüstü Web,20,2811.81,18,0.085,Akıllı Telefonlar
10372,42,Kadın,Masaüstü Web,58,4679.4,10,0.04,Premium Elektronik
21141,21,Kadın,Mobil Uygulama,11,754.44,33,0.133,Premium Elektronik
8379,45,Erkek,Masaüstü Web,32,5362.06,19,0,Premium Elektronik
49046,53,Erkek,Mobil Uygulama,63,17.62,1,0.011,Mobil Aksesuarlar
2755,45,Erkek,Mobil Uygulama,51,3900.64,23,0.028,Premium Elektronik
1149,45,Erkek,Mobil Uygulama,22,2767.51,15,0,Premium Elektronik
26363,35,Kadın,Mobil Uygulama,22,2072.14,21,0.027,Akıllı Telefonlar
46667,53,Kadın,Masaüstü Web,60,193.99,4,0.017,Mobil Aksesuarlar
39141,32,Erkek,Masaüstü Web,26,2476.5,19,0.158,Akıllı Telefonlar
45862,51,Erkek,Masaüstü Web,70,157.84,6,0.003,Premium Elektronik
16546,26,Kadın,Mobil Uygulama,15,430.28,21,0.229,Gaming Ekipmanları
35382,26,Kadın,Mobil Uygulama,21,1858.38,20,0.163,Akıllı Telefonlar
6830,50,Kadın,Masaüstü Web,56,4191.74,11,0.061,Premium Elektronik
4771,48,Kadın,Masaüstü Web,41,4800.18,14,0.055,Premium Elektronik
29344,26,Erkek,Mobil Uygulama,42,2308.17,17,0.149,Akıllı Telefonlar
49157,60,Erkek,Masaüstü Web,63,86.74,4,0,Mobil Aksesuarlar
3016,41,Kadın,Masaüstü Web,44,3978.75,15,0.036,Premium Elektronik
6193,45,Erkek,Mobil Uygulama,20,4613.16,15,0.004,Premium Elektronik
49873,41,Kadın,Masaüstü Web,33,210.55,3,0.003,Mobil Aksesuarlar
46607,50,Erkek,Mobil Uygulama,58,106.52,4,0.005,Mobil Aksesuarlar
39525,36,Kadın,Mobil Uygulama,33,2123.95,24,0.086,Akıllı Telefonlar
34372,31,Kadın,Mobil Uygulama,30,2224.61,39,0.027,Akıllı Telefonlar
39098,31,Kadın,Mobil Uygulama,17,2384.63,43,0.125,Akıllı Telefonlar
46374,45,Kadın,Masaüstü Web,69,172.81,4,0.002,Mobil Aksesuarlar
1866,40,Kadın,Mobil Uygulama,43,5971.71,7,0.046,Premium Elektronik
44666,38,Erkek,Mobil Uygulama,53,218.48,2,0.022,Mobil Aksesuarlar
24397,20,Erkek,Mobil Uygulama,24,579.91,57,0.338,Gaming Ekipmanları
42848,42,Kadın,Masaüstü Web,60,169.05,6,0.025,Mobil Aksesuarlar
5478,47,Erkek,Mobil Uygulama,45,3443.73,8,0.035,Premium Elektronik
48661,66,Erkek,Masaüstü Web,58,175.76,4,0.007,Mobil Aksesuarlar
46662,56,Erkek,Masaüstü Web,57,140.17,6,0.012,Mobil Aksesuarlar
17866,21,Erkek,Mobil Uygulama,20,627.1,66,0.313,Gaming Ekipmanları
33886,24,Erkek,Mobil Uygulama,23,2169.97,28,0.124,Akıllı Telefonlar
38599,31,Kadın,Masaüstü Web,15,2023.23,29,0.083,Akıllı Telefonlar
5508,44,Erkek,Masaüstü Web,39,3911.64,10,0.065,Premium Elektronik
6345,40,Erkek,Masaüstü Web,41,4044.34,24,0.023,Premium Elektronik
22587,18,Kadın,Mobil Uygulama,19,684.12,47,0.322,Gaming Ekipmanları
1353,47,Kadın,Mobil Uygulama,58,4366.22,17,0.034,Premium Elektronik
5461,49,Erkek,Mobil Uygulama,25,3364.99,19,0.029,Premium Elektronik
18158,21,Erkek,Mobil Uygulama,10,528.69,57,0.118,Gaming Ekipmanları
45585,60,Erkek,Mobil Uygulama,56,215.45,5,0,Mobil Aksesuarlar
4874,33,Erkek,Masaüstü Web,48,4292.64,20,0.018,Premium Elektronik
1180,58,Kadın,Masaüstü Web,45,5618.34,10,0.02,Premium Elektronik
13639,23,Kadın,Mobil Uygulama,15,1175.86,42,0.103,Gaming Ekipmanları
25545,19,Kadın,Mobil Uygulama,3,720.83,53,0.239,Gaming Ekipmanları
27755,23,Kadın,Mobil Uygulama,32,1800.74,25,0.2,Akıllı Telefonlar
22178,24,Erkek,Mobil Uygulama,10,770.41,82,0.231,Gaming Ekipmanları
8437,37,Erkek,Mobil Uygulama,42,7596.7,15,0.051,Premium Elektronik
42362,52,Kadın,Masaüstü Web,62,152.14,5,0.016,Mobil Aksesuarlar
6959,39,Erkek,Masaüstü Web,72,5411.81,18,0.011,Premium Elektronik
15111,19,Erkek,Mobil Uygulama,21,722.77,49,0.128,Akıllı Telefonlar
35569,42,Kadın,Mobil Uygulama,24,1486.65,30,0.082,Akıllı Telefonlar
1365,46,Kadın,Masaüstü Web,52,3555.09,12,0.043,Premium Elektronik
15649,22,Kadın,Masaüstü Web,6,966.07,68,0.223,Gaming Ekipmanları
16083,23,Erkek,Mobil Uygulama,11,648.9,73,0.346,Gaming Ekipmanları
33032,27,Erkek,Mobil Uygulama,19,2018.29,24,0.131,Akıllı Telefonlar
7039,47,Kadın,Mobil Uygulama,45,3797.17,28,0.022,Premium Elektronik
9222,48,Kadın,Masaüstü Web,47,5392.84,13,0.042,Akıllı Telefonlar
50093,55,Erkek,Masaüstü Web,66,134.37,6,0.012,Mobil Aksesuarlar
14896,18,Kadın,Mobil Uygulama,10,743.07,59,0.148,Gaming Ekipmanları
33346,32,Kadın,Mobil Uygulama,15,1495.65,14,0.073,Akıllı Telefonlar
3802,58,Erkek,Mobil Uygulama,46,3484.49,15,0.037,Premium Elektronik
42483,55,Erkek,Masaüstü Web,51,58.5,6,0.001,Mobil Aksesuarlar
36691,33,Kadın,Masaüstü Web,4,3345.9,25,0.132,Akıllı Telefonlar
48093,46,Kadın,Masaüstü Web,47,210.67,5,0.011,Gaming Ekipmanları
13857,24,Erkek,Mobil Uygulama,10,805.6,37,0.225,Gaming Ekipmanları
49795,43,Kadın,Masaüstü Web,47,177.48,6,0,Mobil Aksesuarlar
25854,25,Kadın,Mobil Uygulama,18,812.87,39,0.374,Gaming Ekipmanları
2246,35,Erkek,Masaüstü Web,52,4420.62,13,0.038,Premium Elektronik
23746,24,Kadın,Mobil Uygulama,12,971.46,70,0.267,Akıllı Telefonlar
21922,26,Erkek,Mobil Uygulama,13,678.22,39,0.21,Gaming Ekipmanları
14747,26,Erkek,Mobil Uygulama,9,952.43,68,0.272,Gaming Ekipmanları
31616,49,Kadın,Mobil Uygulama,29,1531.97,24,0.145,Akıllı Telefonlar
37822,32,Erkek,Mobil Uygulama,35,1384.54,21,0.059,Gaming Ekipmanları
39700,26,Kadın,Masaüstü Web,17,2302.89,24,0.069,Akıllı Telefonlar
4240,48,Erkek,Mobil Uygulama,31,4755.94,23,0,Premium Elektronik
33877,35,Kadın,Mobil Uygulama,14,1990.05,34,0.143,Akıllı Telefonlar
44323,53,Erkek,Masaüstü Web,79,193.39,1,0,Gaming Ekipmanları
17151,24,Kadın,Mobil Uygulama,8,690.39,65,0.174,Gaming Ekipmanları
